2595	08006	2013-06-01	0	15.38208
2595	08006	2013-06-01	1	15.696000000000002
2595	08006	2013-06-01	2	15.696000000000002
2595	08006	2013-06-01	3	15.696
2595	08006	2013-06-01	4	15.38208
2595	08006	2013-06-01	5	12.24288
2595	08006	2013-06-01	6	11.92896
2595	08006	2013-06-01	7	12.5568
2595	08006	2013-06-01	8	16.00992
2595	08006	2013-06-01	9	24.799680000000002
2595	08006	2013-06-01	10	27.62496
2595	08006	2013-06-01	11	26.683200000000003
2595	08006	2013-06-01	12	20.404799999999998
2595	08006	2013-06-01	13	13.184640000000002
2595	08006	2013-06-01	14	17.57952
2595	08006	2013-06-01	15	13.498560000000001
2595	08006	2013-06-01	16	15.38208
2595	08006	2013-06-01	17	11.92896
2595	08006	2013-06-01	18	12.242880000000001
2595	08006	2013-06-01	19	12.5568
2595	08006	2013-06-01	20	14.75424
2595	08006	2013-06-01	21	16.32384
2595	08006	2013-06-01	22	20.4048
2595	08006	2013-06-01	23	17.579520000000002
2595	08006	2013-06-02	0	14.889600000000002
2595	08006	2013-06-02	1	15.820200000000002
2595	08006	2013-06-02	2	16.4406
2595	08006	2013-06-02	3	15.199800000000002
2595	08006	2013-06-02	4	14.269200000000001
2595	08006	2013-06-02	5	11.7876
2595	08006	2013-06-02	6	11.4774
2595	08006	2013-06-02	7	12.0978
2595	08006	2013-06-02	8	13.3386
2595	08006	2013-06-02	9	13.959
2595	08006	2013-06-02	10	17.061
2595	08006	2013-06-02	11	15.820200000000002
2595	08006	2013-06-02	12	12.0978
2595	08006	2013-06-02	13	12.0978
2595	08006	2013-06-02	14	13.959
2595	08006	2013-06-02	15	15.820200000000002
2595	08006	2013-06-02	16	15.820200000000002
2595	08006	2013-06-02	17	13.3386
2595	08006	2013-06-02	18	12.408
2595	08006	2013-06-02	19	12.408
2595	08006	2013-06-02	20	13.959
2595	08006	2013-06-02	21	15.820200000000002
2595	08006	2013-06-02	22	15.8202
2595	08006	2013-06-02	23	16.4406
2595	08006	2013-06-03	0	14.4501
2595	08006	2013-06-03	0	18.2838
2595	08006	2013-06-03	1	14.4501
2595	08006	2013-06-03	1	15.924599999999998
2595	08006	2013-06-03	2	15.6297
2595	08006	2013-06-03	2	16.5144
2595	08006	2013-06-03	3	14.4501
2595	08006	2013-06-03	3	15.0399
2595	08006	2013-06-03	4	13.8603
2595	08006	2013-06-03	5	11.5011
2595	08006	2013-06-03	6	17.694
2595	08006	2013-06-03	7	33.0288
2595	08006	2013-06-03	8	54.2616
2595	08006	2013-06-03	9	60.1596
2595	08006	2013-06-03	10	63.6984
2595	08006	2013-06-03	11	66.9423
2595	08006	2013-06-03	12	64.5831
2595	08006	2013-06-03	13	69.59639999999999
2595	08006	2013-06-03	14	66.0576
2595	08006	2013-06-03	15	57.5055
2595	08006	2013-06-03	16	47.184000000000005
2595	08006	2013-06-03	17	28.310399999999998
2595	08006	2013-06-03	18	19.758300000000002
2595	08006	2013-06-04	0	14.20572
2595	08006	2013-06-04	1	15.441
2595	08006	2013-06-04	2	14.20572
2595	08006	2013-06-04	3	16.058639999999997
2595	08006	2013-06-04	4	13.58808
2595	08006	2013-06-04	5	11.11752
2595	08006	2013-06-04	6	13.27926
2595	08006	2013-06-04	7	27.484979999999997
2595	08006	2013-06-04	8	57.131699999999995
2595	08006	2013-06-04	9	67.9404
2595	08006	2013-06-04	10	69.17568
2595	08006	2013-06-04	11	70.41096
2595	08006	2013-06-04	12	64.54338
2595	08006	2013-06-04	13	63.925740000000005
2595	08006	2013-06-04	14	64.8522
2595	08006	2013-06-04	15	60.83754
2595	08006	2013-06-04	16	52.80822
2595	08006	2013-06-04	17	38.911319999999996
2595	08006	2013-06-04	18	25.632060000000003
2595	08006	2013-06-04	19	22.235039999999998
2595	08006	2013-06-04	20	20.99976
2595	08006	2013-06-04	21	21.30858
2595	08006	2013-06-04	22	17.29392
2595	08006	2013-06-04	23	16.36746
2595	08006	2013-06-05	0	16.52805
2595	08006	2013-06-05	1	16.2162
2595	08006	2013-06-05	2	16.8399
2595	08006	2013-06-05	3	17.15175
2595	08006	2013-06-05	4	16.8399
2595	08006	2013-06-05	5	13.40955
2595	08006	2013-06-05	6	17.15175
2595	08006	2013-06-05	7	34.3035
2595	08006	2013-06-05	8	62.058150000000005
2595	08006	2013-06-05	9	65.80035000000001
2595	08006	2013-06-05	10	66.7359
2595	08006	2013-06-05	11	61.1226
2595	08006	2013-06-05	12	57.380399999999995
2595	08006	2013-06-05	13	58.00410000000001
2595	08006	2013-06-05	14	54.2619
2595	08006	2013-06-05	15	50.83154999999999
2595	08006	2013-06-05	16	40.5405
2595	08006	2013-06-05	17	23.0769
2595	08006	2013-06-05	18	19.02285
2595	08006	2013-06-05	19	19.334699999999998
2595	08006	2013-06-05	20	19.334699999999998
2595	08006	2013-06-05	21	20.270249999999997
2595	08006	2013-06-05	22	20.89395
2595	08006	2013-06-05	23	17.15175
2595	08006	2013-06-06	0	15.78042
2595	08006	2013-06-06	1	17.94636
2595	08006	2013-06-06	2	16.08984
2595	08006	2013-06-06	3	16.70868
2595	08006	2013-06-06	4	16.089840000000002
2595	08006	2013-06-06	5	13.30506
2595	08006	2013-06-06	6	18.25578
2595	08006	2013-06-06	7	34.65504
2595	08006	2013-06-06	8	54.45792
2595	08006	2013-06-06	9	74.57022
2595	08006	2013-06-06	10	69.61949999999999
2595	08006	2013-06-06	11	70.54776
2595	08006	2013-06-06	12	64.9782
2595	08006	2013-06-06	13	62.50284
2595	08006	2013-06-06	14	60.3369
2595	08006	2013-06-06	15	56.31444
2595	08006	2013-06-06	16	42.39054
2595	08006	2013-06-06	17	32.798519999999996
2595	08006	2013-06-06	18	22.27824
2595	08006	2013-06-06	19	19.802880000000002
2595	08006	2013-06-06	20	19.493460000000002
2595	08006	2013-06-06	21	21.34998
2595	08006	2013-06-06	22	23.515919999999998
2595	08006	2013-06-06	23	19.802880000000002
2595	08006	2013-06-07	0	16.59672
2595	08006	2013-06-07	1	16.30035
2595	08006	2013-06-07	2	15.707609999999999
2595	08006	2013-06-07	3	16.59672
2595	08006	2013-06-07	4	14.522129999999997
2595	08006	2013-06-07	5	13.336649999999999
2595	08006	2013-06-07	6	18.07857
2595	08006	2013-06-07	7	29.340629999999997
2595	08006	2013-06-07	8	45.04824
2595	08006	2013-06-07	9	50.08653
2595	08006	2013-06-07	10	52.75386
2595	08006	2013-06-07	11	52.75386
2595	08006	2013-06-07	12	47.4192
2595	08006	2013-06-07	13	52.45748999999999
2595	08006	2013-06-07	14	49.49379
2595	08006	2013-06-07	15	46.23372
2595	08006	2013-06-07	16	32.89707
2595	08006	2013-06-07	17	22.82049
2595	08006	2013-06-07	18	19.26405
2595	08006	2013-06-07	19	13.92939
2595	08006	2013-06-07	20	15.707609999999999
2595	08006	2013-06-07	21	20.7459
2595	08006	2013-06-07	22	17.782200000000003
2595	08006	2013-06-07	23	16.59672
2595	08006	2013-06-08	0	16.338
2595	08006	2013-06-08	0	16.338
2595	08006	2013-06-08	1	15.7545
